bedrooms,bathrooms,toilets,parking_space,title,town,state,price,price_raw,price_winsorized,log_price,total_rooms,total_wet_rooms,bathroom_bedroom_ratio,toilet_bedroom_ratio,parking_per_bedroom,has_parking,market_hub,price_band
3,3,4,6,Terraced Bungalow,Mowe Town,Ogun,11500000,11500000,11500000,16.257857680289998,10,7,1,1.3333333333333333,2,Has parking,Major growth corridor,1
5,5,7,6,Detached Duplex,Lekki,Lagos,180000000,180000000,180000000,19.00846741441004,17,12,1,1.4,1.2,Has parking,Prime commercial hub,4
6,6,7,6,Detached Duplex,Lekki,Lagos,320000000,320000000,320000000,19.583831556883045,19,13,1,1.1666666666666667,1,Has parking,Prime commercial hub,5
5,6,6,8,Detached Duplex,Katampe,Abuja,250000000,250000000,250000000,19.33697147982652,17,12,1.2,1.2,1.6,Has parking,Prime commercial hub,5
5,5,5,4,Terraced Duplexes,Victoria Island (Vi),Lagos,120000000,120000000,120000000,18.603002309079653,15,10,1,1,0.8,Has parking,Prime commercial hub,4
4,5,5,1,Detached Bungalow,Port Harcourt,Rivers,27000000,27000000,27000000,17.11134746100564,14,10,1.25,1.25,0.25,Has parking,Major growth corridor,1
4,4,5,8,Terraced Duplexes,Gwarinpa,Abuja,280000000,280000000,280000000,19.450300164704952,13,9,1,1.25,2,Has parking,Prime commercial hub,5
4,4,5,1,Semi Detached Duplex,Katampe,Abuja,1500000000,1500000000,1500000000,21.12873094572124,13,9,1,1.25,0.25,Has parking,Prime commercial hub,5
6,6,7,6,Detached Duplex,Port Harcourt,Rivers,80000000,80000000,80000000,18.197537205138154,19,13,1,1.1666666666666667,1,Has parking,Major growth corridor,3
4,4,5,5,Detached Duplex,Ajah,Lagos,75000000,75000000,75000000,18.132998684833918,13,9,1,1.25,1.25,Has parking,Prime commercial hub,3
4,4,4,4,Semi Detached Duplex,Galadimawa,Abuja,55000000,55000000,55000000,17.822843761378564,12,8,1,1,1,Has parking,Prime commercial hub,2
5,5,7,7,Detached Duplex,Ikeja,Lagos,230000000,230000000,230000000,19.253589871235295,17,12,1,1.4,1.4,Has parking,Prime commercial hub,5
2,5,2,4,Block Of Flats,Ikeja,Lagos,90000000,90000000,90000000,18.31532023940565,9,7,2.5,1,2,Has parking,Prime commercial hub,3
5,5,6,6,Detached Duplex,Ikeja,Lagos,45000000,45000000,45000000,17.622173069956816,16,11,1,1.2,1.2,Has parking,Prime commercial hub,2
4,5,5,6,Terraced Duplexes,Life Camp,Abuja,60000000,60000000,60000000,17.909855136853043,14,10,1.25,1.25,1.5,Has parking,Prime commercial hub,3
2,2,3,3,Semi Detached Bungalow,Ibeju Lekki,Lagos,12000000,12000000,12000000,16.300417291085605,7,5,1,1.5,1.5,Has parking,Prime commercial hub,1
8,1,1,1,Block Of Flats,Ajah,Lagos,65000000,65000000,65000000,17.989897843244528,10,2,0.125,0.125,0.125,Has parking,Prime commercial hub,3
4,4,5,4,Detached Bungalow,Lugbe District,Abuja,22000000,22000000,22000000,16.906553056777135,13,9,1,1.25,1,Has parking,Prime commercial hub,1
3,3,4,4,Block Of Flats,Ajah,Lagos,32900000,32900000,32900000,17.308983246130737,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
3,5,5,4,Block Of Flats,Lekki,Lagos,360000000,360000000,360000000,19.701614592192207,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,5
3,4,4,3,Terraced Bungalow,Gbagada,Lagos,60000000,60000000,60000000,17.909855136853043,11,8,1.3333333333333333,1.3333333333333333,1,Has parking,Prime commercial hub,3
4,5,4,4,Detached Duplex,Maryland,Lagos,90000000,90000000,90000000,18.31532023940565,13,9,1.25,1,1,Has parking,Prime commercial hub,3
3,3,4,7,Terraced Duplexes,Arepo,Ogun,35000000,35000000,35000000,17.370858648025116,10,7,1,1.3333333333333333,2.3333333333333335,Has parking,Major growth corridor,2
3,4,4,4,Detached Bungalow,Lokogoma District,Abuja,32000000,32000000,32000000,17.281246492014,11,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
4,5,5,5,Semi Detached Duplex,Ikoyi,Lagos,500000000,500000000,500000000,20.030118658386467,14,10,1.25,1.25,1.25,Has parking,Prime commercial hub,5
4,4,5,5,Semi Detached Duplex,Gwarinpa,Abuja,150000000,150000000,150000000,18.826145858727198,13,9,1,1.25,1.25,Has parking,Prime commercial hub,4
4,5,6,3,Semi Detached Duplex,Lekki,Lagos,70000000,70000000,70000000,18.064005814299346,15,11,1.25,1.5,0.75,Has parking,Prime commercial hub,3
5,6,7,1,Detached Duplex,Karsana,Abuja,125000000,125000000,125000000,18.643824303266577,18,13,1.2,1.4,0.2,Has parking,Prime commercial hub,4
4,4,5,4,Terraced Duplexes,Apo,Abuja,40000000,40000000,40000000,17.50439003707821,13,9,1,1.25,1,Has parking,Prime commercial hub,2
4,4,5,1,Detached Duplex,Lekki,Lagos,150000000,150000000,150000000,18.826145858727198,13,9,1,1.25,0.25,Has parking,Prime commercial hub,4
5,6,7,3,Detached Duplex,Lekki,Lagos,55000000,55000000,55000000,17.822843761378564,18,13,1.2,1.4,0.6,Has parking,Prime commercial hub,2
4,4,5,4,Detached Duplex,Isheri North,Lagos,75000000,75000000,75000000,18.132998684833918,13,9,1,1.25,1,Has parking,Prime commercial hub,3
4,4,5,2,Terraced Duplexes,Jabi,Abuja,47600000,47600000,47600000,17.678343340210052,13,9,1,1.25,0.5,Has parking,Prime commercial hub,2
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,85000000,85000000,85000000,18.258161826219297,14,10,1.25,1.25,0.75,Has parking,Prime commercial hub,3
4,5,5,4,Detached Bungalow,Magboro,Ogun,17000000,17000000,17000000,16.648723960844016,14,10,1.25,1.25,1,Has parking,Major growth corridor,1
5,7,6,6,Detached Duplex,Lekki,Lagos,120000000,120000000,120000000,18.603002309079653,18,13,1.4,1.2,1.2,Has parking,Prime commercial hub,4
5,5,6,4,Detached Duplex,Isolo,Lagos,80000000,80000000,80000000,18.197537205138154,16,11,1,1.2,0.8,Has parking,Prime commercial hub,3
3,3,4,2,Block Of Flats,Ajah,Lagos,18000000,18000000,18000000,16.705882371415992,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,1
5,5,6,8,Detached Duplex,Kaura,Abuja,150000000,150000000,150000000,18.826145858727198,16,11,1,1.2,1.6,Has parking,Prime commercial hub,4
5,6,6,7,Detached Duplex,Lokogoma District,Abuja,190000000,190000000,190000000,19.06253463538792,17,12,1.2,1.2,1.4,Has parking,Prime commercial hub,4
3,4,5,4,Terraced Duplexes,Lekki,Lagos,40000000,40000000,40000000,17.50439003707821,12,9,1.3333333333333333,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,2
5,5,5,4,Detached Bungalow,Surulere,Lagos,90000000,90000000,90000000,18.31532023940565,15,10,1,1,0.8,Has parking,Prime commercial hub,3
4,4,5,3,Detached Duplex,Lekki,Lagos,130000000,130000000,130000000,18.683045016112164,13,9,1,1.25,0.75,Has parking,Prime commercial hub,4
5,5,6,3,Detached Duplex,Lekki,Lagos,150000000,150000000,150000000,18.826145858727198,16,11,1,1.2,0.6,Has parking,Prime commercial hub,4
4,4,5,4,Detached Duplex,Ogudu,Lagos,150000000,150000000,150000000,18.826145858727198,13,9,1,1.25,1,Has parking,Prime commercial hub,4
3,3,4,4,Detached Bungalow,Isheri North,Ogun,4000000,4000000,4000000,15.201805169084134,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Major growth corridor,1
5,5,6,4,Semi Detached Duplex,Katampe,Abuja,150000000,150000000,150000000,18.826145858727198,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
6,6,7,5,Detached Duplex,Ikeja,Lagos,250000000,250000000,250000000,19.33697147982652,19,13,1,1.1666666666666667,0.8333333333333334,Has parking,Prime commercial hub,5
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,140000000,140000000,140000000,18.757152987716434,13,9,1,1.25,0.75,Has parking,Prime commercial hub,4
4,4,5,5,Detached Duplex,Ajah,Lagos,45000000,45000000,45000000,17.622173069956816,13,9,1,1.25,1.25,Has parking,Prime commercial hub,2
5,5,5,6,Semi Detached Duplex,Lekki,Lagos,50000000,50000000,50000000,17.72753358339242,15,10,1,1,1.2,Has parking,Prime commercial hub,2
6,5,6,3,Detached Duplex,Wuye,Abuja,170000000,170000000,170000000,18.951309000896888,17,11,0.8333333333333334,1,0.5,Has parking,Prime commercial hub,4
5,5,5,4,Detached Duplex,Lekki,Lagos,185000000,185000000,185000000,19.035866388448003,15,10,1,1,0.8,Has parking,Prime commercial hub,4
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,41000000,41000000,41000000,17.529082649058825,13,9,1,1.25,1,Has parking,Prime commercial hub,2
5,5,7,6,Detached Duplex,Ikoyi,Lagos,595000000,595000000,595000000,20.204071965190575,17,12,1,1.4,1.2,Has parking,Prime commercial hub,5
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,100000000,100000000,100000000,18.420680753952364,14,10,1.25,1.25,0.75,Has parking,Prime commercial hub,4
6,6,8,7,Detached Bungalow,Nyanya,Abuja,30000000,30000000,30000000,17.216707972959764,20,14,1,1.3333333333333333,1.1666666666666667,Has parking,Prime commercial hub,1
4,4,4,4,Detached Duplex,Magodo,Lagos,40000000,40000000,40000000,17.50439003707821,12,8,1,1,1,Has parking,Prime commercial hub,2
5,5,6,4,Detached Duplex,Ikeja,Lagos,185000000,185000000,185000000,19.035866388448003,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,6,6,4,Detached Duplex,Ibadan,Oyo,90000000,90000000,90000000,18.31532023940565,17,12,1.2,1.2,0.8,Has parking,Major growth corridor,3
4,4,5,4,Detached Duplex,Lekki,Lagos,160000000,160000000,160000000,18.8906843794481,13,9,1,1.25,1,Has parking,Prime commercial hub,4
4,5,5,4,Block Of Flats,Kurudu,Abuja,15000000,15000000,15000000,16.52356082573315,14,10,1.25,1.25,1,Has parking,Prime commercial hub,1
3,6,6,3,Semi Detached Bungalow,Ibeju Lekki,Lagos,30000000,30000000,30000000,17.216707972959764,15,12,2,2,1,Has parking,Prime commercial hub,1
4,4,5,4,Detached Duplex,Lekki,Anambara,130000000,130000000,130000000,18.683045016112164,13,9,1,1.25,1,Has parking,Emerging market,4
2,2,3,4,Terraced Duplexes,Ajah,Lagos,53000000,53000000,53000000,17.78580249038432,7,5,1,1.5,2,Has parking,Prime commercial hub,2
4,4,5,4,Terraced Duplexes,Apo,Abuja,23000000,23000000,23000000,16.951004817371683,13,9,1,1.25,1,Has parking,Prime commercial hub,1
3,2,2,4,Detached Bungalow,Ibadan,Oyo,22000000,22000000,22000000,16.906553056777135,7,4,0.6666666666666666,0.6666666666666666,1.3333333333333333,Has parking,Major growth corridor,1
2,3,3,4,Terraced Duplexes,Lokogoma District,Abuja,30000000,30000000,30000000,17.216707972959764,8,6,1.5,1.5,2,Has parking,Prime commercial hub,1
6,6,7,3,Detached Duplex,Guzape District,Abuja,300000000,300000000,300000000,19.519293035953808,19,13,1,1.1666666666666667,0.5,Has parking,Prime commercial hub,5
3,5,5,4,Block Of Flats,Kurudu,Abuja,60000000,60000000,60000000,17.909855136853043,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,3
5,7,7,4,Detached Duplex,Lekki,Lagos,120000000,120000000,120000000,18.603002309079653,19,14,1.4,1.4,0.8,Has parking,Prime commercial hub,4
3,3,4,2,Terraced Duplexes,Lekki,Lagos,50000000,50000000,50000000,17.72753358339242,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,2
6,5,5,3,Detached Bungalow,Ikeja,Lagos,19000000,19000000,19000000,16.759949589762293,16,10,0.8333333333333334,0.8333333333333334,0.5,Has parking,Prime commercial hub,1
6,8,8,4,Detached Duplex,Isheri North,Lagos,150000000,150000000,150000000,18.826145858727198,22,16,1.3333333333333333,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,4
9,6,6,4,Block Of Flats,Ibadan,Oyo,130000000,130000000,130000000,18.683045016112164,21,12,0.6666666666666666,0.6666666666666666,0.4444444444444444,Has parking,Major growth corridor,4
1,5,5,3,Block Of Flats,Lekki,Lagos,30000000,30000000,30000000,17.216707972959764,11,10,5,5,3,Has parking,Prime commercial hub,1
4,4,5,3,Terraced Duplexes,Life Camp,Abuja,19900000,19900000,19900000,16.806230339945976,13,9,1,1.25,0.75,Has parking,Prime commercial hub,1
2,5,5,4,Terraced Duplexes,Lekki,Lagos,78000000,78000000,78000000,18.17221939747438,12,10,2.5,2.5,2,Has parking,Prime commercial hub,3
2,5,5,4,Detached Bungalow,Agege,Lagos,8500000,8500000,8500000,15.955576839107596,12,10,2.5,2.5,2,Has parking,Prime commercial hub,1
4,7,5,6,Detached Duplex,Life Camp,Abuja,90000000,90000000,90000000,18.31532023940565,16,12,1.75,1.25,1.5,Has parking,Prime commercial hub,3
5,5,7,4,Detached Bungalow,Galadimawa,Abuja,85000000,85000000,85000000,18.258161826219297,17,12,1,1.4,0.8,Has parking,Prime commercial hub,3
7,5,5,4,Detached Duplex,Amuwo Odofin,Lagos,250000000,250000000,250000000,19.33697147982652,17,10,0.7142857142857143,0.7142857142857143,0.5714285714285714,Has parking,Prime commercial hub,5
3,3,4,5,Detached Bungalow,Simawa,Ogun,19500000,19500000,19500000,16.785925074816024,10,7,1,1.3333333333333333,1.6666666666666667,Has parking,Major growth corridor,1
2,2,2,3,Detached Bungalow,Mowe Ofada,Ogun,7000000,7000000,7000000,15.76142084987672,6,4,1,1,1.5,Has parking,Major growth corridor,1
4,4,5,6,Detached Duplex,Owerri Municipal,Imo,65000000,65000000,65000000,17.989897843244528,13,9,1,1.25,1.5,Has parking,Emerging market,3
4,4,5,4,Detached Duplex,Ikoyi,Lagos,1200000000,1200000000,1200000000,20.9055873945737,13,9,1,1.25,1,Has parking,Prime commercial hub,5
3,4,4,4,Semi Detached Duplex,Ajah,Lagos,45000000,45000000,45000000,17.622173069956816,11,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,2
4,4,6,6,Detached Duplex,Lekki,Lagos,125000000,125000000,125000000,18.643824303266577,14,10,1,1.5,1.5,Has parking,Prime commercial hub,4
3,3,4,4,Terraced Duplexes,Ajah,Lagos,26000000,26000000,26000000,17.073607134447293,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,1
4,4,5,4,Detached Duplex,Lekki,Lagos,49000000,49000000,49000000,17.707330876483063,13,9,1,1.25,1,Has parking,Prime commercial hub,2
4,5,5,4,Block Of Flats,Agege,Lagos,12000000,12000000,12000000,16.300417291085605,14,10,1.25,1.25,1,Has parking,Prime commercial hub,1
3,5,5,4,Detached Bungalow,Mowe Ofada,Ogun,18000000,18000000,18000000,16.705882371415992,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Major growth corridor,1
5,5,6,4,Detached Duplex,Guzape District,Abuja,160000000,160000000,160000000,18.8906843794481,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,5,6,8,Detached Duplex,Lekki,Lagos,93000000,93000000,93000000,18.34811006187022,16,11,1,1.2,1.6,Has parking,Prime commercial hub,3
3,5,5,4,Block Of Flats,Port Harcourt,Rivers,40000000,40000000,40000000,17.50439003707821,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Major growth corridor,2
4,5,5,4,Semi Detached Duplex,Yaba,Lagos,55000000,55000000,55000000,17.822843761378564,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
5,5,6,7,Detached Duplex,Maitama District,Abuja,850000000,850000000,850000000,20.560746908625106,16,11,1,1.2,1.4,Has parking,Prime commercial hub,5
5,5,6,4,Detached Duplex,Lekki,Lagos,60000000,60000000,60000000,17.909855136853043,16,11,1,1.2,0.8,Has parking,Prime commercial hub,3
5,5,5,1,Detached Duplex,Lekki,Lagos,180000000,180000000,180000000,19.00846741441004,15,10,1,1,0.2,Has parking,Prime commercial hub,4
4,5,6,4,Semi Detached Duplex,Lekki,Lagos,48000000,48000000,48000000,17.6867115897055,15,11,1.25,1.5,1,Has parking,Prime commercial hub,2
5,5,7,9,Detached Duplex,Ikeja,Lagos,230000000,230000000,230000000,19.253589871235295,17,12,1,1.4,1.8,Has parking,Prime commercial hub,5
4,5,5,4,Block Of Flats,Port Harcourt,Rivers,220000000,220000000,220000000,19.20913810886209,14,10,1.25,1.25,1,Has parking,Major growth corridor,5
3,3,3,4,Detached Bungalow,Ikorodu,Lagos,18000000,18000000,18000000,16.705882371415992,9,6,1,1,1.3333333333333333,Has parking,Prime commercial hub,1
4,5,5,4,Semi Detached Duplex,Enugu,Enugu,130000000,130000000,130000000,18.683045016112164,14,10,1.25,1.25,1,Has parking,Emerging market,4
6,6,7,4,Detached Duplex,Victoria Island (Vi),Lagos,460000000,460000000,460000000,19.946737049621326,19,13,1,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,5
3,1,1,4,Block Of Flats,Ibadan,Oyo,90000000,90000000,90000000,18.31532023940565,5,2,0.3333333333333333,0.3333333333333333,1.3333333333333333,Has parking,Major growth corridor,3
4,5,5,4,Block Of Flats,Ikorodu,Lagos,20000000,20000000,20000000,16.811242881518265,14,10,1.25,1.25,1,Has parking,Prime commercial hub,1
5,5,6,7,Detached Duplex,Lekki,Lagos,55000000,55000000,55000000,17.822843761378564,16,11,1,1.2,1.4,Has parking,Prime commercial hub,2
2,3,4,4,Detached Bungalow,Ibadan,Oyo,22000000,22000000,22000000,16.906553056777135,9,7,1.5,2,2,Has parking,Major growth corridor,1
4,4,5,6,Detached Duplex,Lekki,Lagos,300000000,300000000,300000000,19.519293035953808,13,9,1,1.25,1.5,Has parking,Prime commercial hub,5
3,3,3,8,Block Of Flats,Ibafo,Ogun,15000000,15000000,15000000,16.52356082573315,9,6,1,1,2.6666666666666665,Has parking,Major growth corridor,1
4,5,6,4,Detached Duplex,Lekki,Lagos,250000000,250000000,250000000,19.33697147982652,15,11,1.25,1.5,1,Has parking,Prime commercial hub,5
4,4,4,4,Detached Duplex,Victoria Island (Vi),Lagos,220000000,220000000,220000000,19.20913810886209,12,8,1,1,1,Has parking,Prime commercial hub,5
5,5,6,1,Detached Duplex,Guzape District,Abuja,160000000,160000000,160000000,18.8906843794481,16,11,1,1.2,0.2,Has parking,Prime commercial hub,4
4,4,5,3,Terraced Duplexes,Victoria Island (Vi),Lagos,115000000,115000000,115000000,18.560442695023177,13,9,1,1.25,0.75,Has parking,Prime commercial hub,4
4,4,5,3,Detached Duplex,Lekki,Lagos,87000000,87000000,87000000,18.28141868811311,13,9,1,1.25,0.75,Has parking,Prime commercial hub,3
4,4,5,5,Semi Detached Duplex,Durumi,Abuja,300000000,300000000,300000000,19.519293035953808,13,9,1,1.25,1.25,Has parking,Prime commercial hub,5
4,4,5,3,Detached Duplex,Lekki,Lagos,79000000,79000000,79000000,18.184958423089522,13,9,1,1.25,0.75,Has parking,Prime commercial hub,3
4,4,4,4,Detached Duplex,Ilupeju,Lagos,95000000,95000000,95000000,18.36938746009113,12,8,1,1,1,Has parking,Prime commercial hub,3
6,6,7,4,Detached Duplex,Galadimawa,Abuja,80000000,80000000,80000000,18.197537205138154,19,13,1,1.1666666666666667,0.6666666666666666,Has parking,Prime commercial hub,3
4,4,5,4,Detached Bungalow,Enugu,Enugu,20000000,20000000,20000000,16.811242881518265,13,9,1,1.25,1,Has parking,Emerging market,1
3,3,3,3,Detached Duplex,Ibeju Lekki,Lagos,55000000,55000000,55000000,17.822843761378564,9,6,1,1,1,Has parking,Prime commercial hub,2
5,5,5,4,Detached Duplex,Gwarinpa,Abuja,250000000,250000000,250000000,19.33697147982652,15,10,1,1,0.8,Has parking,Prime commercial hub,5
7,7,8,1,Detached Duplex,Ikoyi,Lagos,1700000000,1700000000,1700000000,21.253894088596816,22,15,1,1.1428571428571428,0.14285714285714285,Has parking,Prime commercial hub,5
6,4,4,4,Detached Duplex,Ibadan,Oyo,40000000,40000000,40000000,17.50439003707821,14,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,Has parking,Major growth corridor,2
4,5,5,4,Detached Duplex,Lugbe District,Abuja,50000000,50000000,50000000,17.72753358339242,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
3,3,3,4,Detached Bungalow,Ibadan,Oyo,13500000,13500000,13500000,16.41820031748273,9,6,1,1,1.3333333333333333,Has parking,Major growth corridor,1
3,2,3,4,Detached Bungalow,Ajah,Lagos,27000000,27000000,27000000,17.11134746100564,8,5,0.6666666666666666,1,1.3333333333333333,Has parking,Prime commercial hub,1
3,3,4,2,Terraced Bungalow,Mowe Ofada,Ogun,11500000,11500000,11500000,16.257857680289998,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Major growth corridor,1
5,5,5,4,Detached Duplex,Ikoyi,Lagos,1700000000,1700000000,1700000000,21.253894088596816,15,10,1,1,0.8,Has parking,Prime commercial hub,5
4,5,5,4,Block Of Flats,Ipaja,Lagos,35000000,35000000,35000000,17.370858648025116,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
3,4,4,4,Detached Duplex,Lekki,Lagos,115000000,115000000,115000000,18.560442695023177,11,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,4
2,2,3,2,Terraced Duplexes,Kubwa,Abuja,19000000,19000000,19000000,16.759949589762293,7,5,1,1.5,1,Has parking,Prime commercial hub,1
6,6,7,5,Detached Duplex,Ikoyi,Lagos,1500000000,1500000000,1500000000,21.12873094572124,19,13,1,1.1666666666666667,0.8333333333333334,Has parking,Prime commercial hub,5
4,5,6,4,Terraced Duplexes,Mabushi,Abuja,75000000,75000000,75000000,18.132998684833918,15,11,1.25,1.5,1,Has parking,Prime commercial hub,3
5,5,6,5,Semi Detached Bungalow,Victoria Island (Vi),Lagos,250000000,250000000,250000000,19.33697147982652,16,11,1,1.2,1,Has parking,Prime commercial hub,5
4,5,5,1,Detached Duplex,Ajah,Lagos,38000000,38000000,38000000,17.453096744006448,14,10,1.25,1.25,0.25,Has parking,Prime commercial hub,2
